ID,Version,Timestamp,CVEs
com.amazonaws:aws-java-sdk-test-utils:1.11.978,1.11.0978,1616098395000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.977,1.11.0977,1616014360000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.2,1.12.2002,1623188717000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.975,1.11.0975,1615839318000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.856,1.11.0856,1599253855000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.1,1.12.2001,1623095943000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.4,1.12.2004,1623355433000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.855,1.11.0855,1599163715000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.858,1.11.0858,1599685049000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.8,1.11.2008,1466008887000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.971,1.11.0971,1615324530000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.854,1.11.0854,1599077039000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.852,1.11.0852,1598908313000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.853,1.11.0853,1598990095000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.972,1.11.0972,1615410431000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.974,1.11.0974,1615584180000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.970,1.11.0970,1615238160000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.973,1.11.0973,1615496666000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.489,1.12.0489,1686873660000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.485,1.12.0485,1686256490000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.48,1.10.48,1453247083000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.47,1.10.47,1452826523000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.857,1.11.0857,1599597092000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.979,1.11.0979,1616184388000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.976,1.11.0976,1615928806000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.859,1.11.0859,1599768323000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.491,1.12.0491,1687206547000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.490,1.12.0490,1686950008000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.41,1.10.41,1450230827000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.42,1.10.42,1450409584000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.40,1.10.40,1449627246000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.46,1.10.46,1452652432000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.7,1.12.2007,1623786556000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.6,1.12.2006,1623700519000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.850,1.11.0850,1598558624000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.9,1.12.2009,1623959721000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.851,1.11.0851,1598644400000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.5,1.12.2005,1623440872000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.8,1.12.2008,1623873431000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.3,1.12.2003,1623276729000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.330,1.11.0330,1526417187000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.333,1.11.0333,1526686305000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.37,1.10.37,1448419829000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.331,1.11.0331,1526503741000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.399,1.12.0399,1675375249000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.36,1.10.36,1448326572000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.31,1.10.31,1446510067000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.393,1.12.0393,1674683208000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.394,1.12.0394,1674769608000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.276,1.12.0276,1659644234000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.659,1.11.0659,1571949122000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.278,1.12.0278,1660075997000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.395,1.12.0395,1674855743000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.277,1.12.0277,1659992250000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.335,1.11.0335,1527036264000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.332,1.11.0332,1526601626000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.339,1.11.0339,1527739794000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.337,1.11.0337,1527297779000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.336,1.11.0336,1527207481000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.30,1.10.30,1446071014000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.334,1.11.0334,1526945793000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.35,1.10.35,1447980400000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.281,1.12.0281,1660335227000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.675,1.11.0675,1573773892000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.676,1.11.0676,1573859430000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.33,1.10.33,1447203788000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.397,1.12.0397,1675202307000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.398,1.12.0398,1675286864000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.282,1.12.0282,1660595965000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.338,1.11.0338,1527636678000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.32,1.10.32,1446586961000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.34,1.10.34,1447378103000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.283,1.12.0283,1660680898000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.654,1.11.0654,1571260648000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.650,1.11.0650,1570746673000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.21,1.11.21,1469576303000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.285,1.12.0285,1660854195000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.500,1.12.0500,1688157664000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.501,1.12.0501,1688426958000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.284,1.12.0284,1660767717000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.652,1.11.0652,1571088288000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.280,1.12.0280,1660248971000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.286,1.12.0286,1660944210000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.20,1.11.20,1469148334000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.503,1.12.0503,1688677871000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.502,1.12.0502,1688591239000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.25,1.11.25,1470788542000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.655,1.11.0655,1571344091000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.24,1.11.24,1470353581000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.657,1.11.0657,1571775763000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.509,1.12.0509,1689799308000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.653,1.11.0653,1571172712000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.504,1.12.0504,1688764874000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.651,1.11.0651,1570825379000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.508,1.12.0508,1689712365000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.658,1.11.0658,1571865775000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.287,1.12.0287,1661200137000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.166,1.12.0166,1645736759000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.656,1.11.0656,1571430837000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.169,1.12.0169,1646169989000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.507,1.12.0507,1689632749000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.289,1.12.0289,1661372670000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.167,1.12.0167,1645823134000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.505,1.12.0505,1689065993000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.506,1.12.0506,1689281064000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.288,1.12.0288,1661285698000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.168,1.12.0168,1646082384000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.11,1.11.11,1467074553000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.346,1.11.0346,1528849263000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.344,1.11.0344,1528490965000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.343,1.11.0343,1528420371000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.340,1.11.0340,1527892880000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.342,1.11.0342,1528247750000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.341,1.11.0341,1528157923000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.19,1.11.19,1468965045000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.10,1.11.10,1466735548000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.479,1.12.0479,1685566598000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.13,1.11.13,1467324417000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.474,1.12.0474,1684876627000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.683,1.11.0683,1574807695000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.12,1.11.12,1467167128000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.14,1.11.14,1467764594000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.682,1.11.0682,1574728989000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.475,1.12.0475,1684966300000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.370,1.12.0370,1671661484000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.470,1.12.0470,1684274701000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.680,1.11.0680,1574374852000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.477,1.12.0477,1685152269000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.938,1.11.0938,1610659493000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.681,1.11.0681,1574461673000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.476,1.12.0476,1685052152000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.349,1.11.0349,1529108790000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.347,1.11.0347,1528936161000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.348,1.11.0348,1529026301000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.20,1.10.20,1442523431000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.345,1.11.0345,1528762972000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.29,1.11.29,1471998884000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.688,1.11.0688,1575520549000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.930,1.11.0930,1609448998000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.28,1.11.28,1471585587000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.23,1.10.23,1444167687000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.24,1.10.24,1444241017000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.689,1.11.0689,1575929573000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.686,1.11.0686,1575411262000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.687,1.11.0687,1575434474000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.478,1.12.0478,1685479267000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.684,1.11.0684,1575283362000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.26,1.11.26,1470934228000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.27,1.11.27,1471393219000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.685,1.11.0685,1575339211000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.58,1.11.58,1479518518000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.21,1.10.21,1443582766000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.199,1.12.0199,1649886236000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.665,1.11.0665,1572641576000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.57,1.11.57,1479436300000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.679,1.11.0679,1574292325000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.662,1.11.0662,1572385471000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.56,1.11.56,1479342504000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.195,1.12.0195,1649362255000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.677,1.11.0677,1574124012000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.196,1.12.0196,1649448144000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.660,1.11.0660,1572293116000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.663,1.11.0663,1572470161000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.22,1.10.22,1443746939000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.661,1.11.0661,1572311046000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.197,1.12.0197,1649707461000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.678,1.11.0678,1574205090000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.198,1.12.0198,1649796662000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.275,1.12.0275,1659562898000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.1027,1.11.1027,1622058332000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.16,1.11.16,1468446019000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.17,1.11.17,1468456607000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.396,1.12.0396,1675115630000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.690,1.11.0690,1576017386000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.18,1.11.18,1468471218000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.39,1.10.39,1449200698000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.15,1.11.15,1467936727000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.10.38,1.10.38,1449008900000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.273,1.12.0273,1659384888000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.669,1.11.0669,1573088903000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.272,1.12.0272,1659128576000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.668,1.11.0668,1573075500000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.664,1.11.0664,1572553366000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.667,1.11.0667,1572990545000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.274,1.12.0274,1659481939000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.666,1.11.0666,1572907059000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.279,1.12.0279,1660162264000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.106,1.11.0106,1490053477000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.103,1.11.0103,1489112225000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.101,1.11.0101,1489024577000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.104,1.11.0104,1489185880000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.730,1.12.0730,1716584675000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.59,1.11.59,1479789861000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.581,1.11.0581,1561587830000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.532,1.11.0532,1554322953000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.583,1.11.0583,1561677245000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.534,1.11.0534,1554499784000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.582,1.11.0582,1561606451000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.533,1.11.0533,1554410284000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.530,1.11.0530,1554149878000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.590,1.11.0590,1562793265000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.105,1.11.0105,1489462449000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.109,1.11.0109,1490303879000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.732,1.12.0732,1717016925000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.733,1.12.0733,1717106296000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.107,1.11.0107,1490138174000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.734,1.12.0734,1717189657000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.108,1.11.0108,1490227354000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.54,1.11.54,1479170322000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.53,1.11.53,1478826107000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.731,1.12.0731,1716929854000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.942,1.11.0942,1611350849000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.588,1.11.0588,1562618503000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.536,1.11.0536,1555534647000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.587,1.11.0587,1562187368000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.539,1.11.0539,1556142150000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.586,1.11.0586,1562100867000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.537,1.11.0537,1555619615000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.51,1.11.51,1478134895000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.940,1.11.0940,1611091025000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.585,1.11.0585,1562015051000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.52,1.11.52,1478219503000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.584,1.11.0584,1561763621000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.535,1.11.0535,1555451549000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.216,1.11.0216,1508356750000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.213,1.11.0213,1507845323000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.212,1.11.0212,1507766891000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.210,1.11.0210,1507337710000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.934,1.11.0934,1610057956000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.576,1.11.0576,1560980211000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.579,1.11.0579,1561412369000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.572,1.11.0572,1560460564000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.935,1.11.0935,1610400022000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.577,1.11.0577,1561062923000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.932,1.11.0932,1609880594000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.630,1.11.0630,1568238446000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.933,1.11.0933,1609967599000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.574,1.11.0574,1560802504000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.931,1.11.0931,1609795708000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.211,1.11.0211,1507665351000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.219,1.11.0219,1508805762000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.217,1.11.0217,1508448416000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.100,1.11.0100,1488939519000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.215,1.11.0215,1508280963000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.218,1.11.0218,1508527307000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.214,1.11.0214,1508192741000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.531,1.11.0531,1554241456000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.633,1.11.0633,1568753006000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.949,1.11.0949,1612481916000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.591,1.11.0591,1562867537000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.937,1.11.0937,1610572303000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.634,1.11.0634,1568843611000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.578,1.11.0578,1561151243000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.936,1.11.0936,1610486628000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.632,1.11.0632,1568666471000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.631,1.11.0631,1568325039000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.102,1.11.0102,1489035707000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.701,1.12.0701,1712958229000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.704,1.12.0704,1713475387000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.705,1.12.0705,1713568269000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.170,1.12.0170,1646255865000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.454,1.11.0454,1542767667000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.171,1.12.0171,1646341463000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.455,1.11.0455,1542846896000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.456,1.11.0456,1543232270000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.172,1.12.0172,1646428703000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.540,1.11.0540,1556226970000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.451,1.11.0451,1542338057000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.452,1.11.0452,1542415343000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.916,1.11.0916,1607547217000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.551,1.11.0551,1557778598000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.542,1.11.0542,1556568508000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.453,1.11.0453,1542682852000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.819,1.11.0819,1594241802000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.450,1.11.0450,1542250603000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.917,1.11.0917,1607634923000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.947,1.11.0947,1612315543000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.702,1.12.0702,1713307038000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.703,1.12.0703,1713388995000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.403,1.11.0403,1536191759000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.400,1.11.0400,1535667981000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.402,1.11.0402,1536106454000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.401,1.11.0401,1535762472000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.290,1.12.0290,1661459644000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.707,1.12.0707,1713907664000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.708,1.12.0708,1713992229000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.709,1.12.0709,1714081894000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.706,1.12.0706,1713823218000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.291,1.12.0291,1661792841000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.812,1.11.0812,1593208177000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.293,1.12.0293,1661898332000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.554,1.11.0554,1558047979000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.459,1.11.0459,1543443426000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.12.292,1.12.0292,1661807550000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.810,1.11.0810,1593033446000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.557,1.11.0557,1558474654000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.553,1.11.0553,1557952240000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.457,1.11.0457,1543305167000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.555,1.11.0555,1558126617000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.458,1.11.0458,1543377122000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.919,1.11.0919,1607981615000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.918,1.11.0918,1607731045000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.550,1.11.0550,1557518983000,No CVE
com.amazonaws:aws-java-sdk-test-utils:1.11.552,1.11.0552,1557865258000,No CVE
